id,filename,pid,material
2181,1802.09882-CC.superconductors.tei.xml,3,Sn 1−x In x Te
2182,1802.09882-CC.superconductors.tei.xml,4,Sn 1−x In x Te single crystals for 0.1 ≤ x ≤ 0.45
2183,1802.09882-CC.superconductors.tei.xml,4,x ∼ 0.25
2184,1802.09882-CC.superconductors.tei.xml,4,SnTe
2185,1802.09882-CC.superconductors.tei.xml,4,Sn0.5In0.5Te
2186,1802.09882-CC.superconductors.tei.xml,6,Single crystals of Sn 1−x In x Te (SIT) with nominal In concentrations of x = 0.10-0.45
2187,1802.09882-CC.superconductors.tei.xml,6,SnTe
2188,1802.09882-CC.superconductors.tei.xml,7,pure SnTe
2189,1802.09882-CC.superconductors.tei.xml,7,x = 0.41
2190,1802.09882-CC.superconductors.tei.xml,8,x = 0.2 and 0.3
2191,1802.09882-CC.superconductors.tei.xml,10,Sn1−xInxTe
2192,1802.09882-CC.superconductors.tei.xml,10,x = 0.2 and 0.3
2193,1802.09882-CC.superconductors.tei.xml,10,x = 0
2194,1802.09882-CC.superconductors.tei.xml,10,x ∼ 0.1
2195,1802.09882-CC.superconductors.tei.xml,10,x = 0
2196,1802.09882-CC.superconductors.tei.xml,10,pure SnTe
2197,1802.09882-CC.superconductors.tei.xml,10,x 0.1
2198,1802.09882-CC.superconductors.tei.xml,10,x = 0
2199,1802.09882-CC.superconductors.tei.xml,10,x ∼ 0.1
2200,1802.09882-CC.superconductors.tei.xml,10,x ∼ 0.25
2201,1802.09882-CC.superconductors.tei.xml,11,x = 0.45
2202,1802.09882-CC.superconductors.tei.xml,12,Sn0.55In0.45Te
2203,1802.09882-CC.superconductors.tei.xml,15,x ≈ 0.4
2204,1802.09882-CC.superconductors.tei.xml,16,pure SnTe
2205,1802.09882-CC.superconductors.tei.xml,17,Sn 0.55 In 0.45 Te
2206,1802.09882-CC.superconductors.tei.xml,17,Bi 2 Te 3
2207,1802.09882-CC.superconductors.tei.xml,17,x = 0.3
2208,1802.09882-CC.superconductors.tei.xml,18,Sn0.55In0.45Te single crystal
2209,1802.09882-CC.superconductors.tei.xml,18,Sn0.55In0.45Te
2210,1802.09882-CC.superconductors.tei.xml,22,Sn 1−x In x Te crystals
2211,1802.09882-CC.superconductors.tei.xml,22,x ∼ 0.25
2212,1802.09882-CC.superconductors.tei.xml,22,x = 0.45
2213,1802.09882-CC.superconductors.tei.xml,23,Sn0.55In0.45Te
2214,1802.09882-CC.superconductors.tei.xml,24,SnTe
2215,1802.09882-CC.superconductors.tei.xml,25,Sn 0.8 In 0.2 Te
2216,PHB1480442.superconductors.tei.xml,0,YBa2Cu307
2217,PHB1480442.superconductors.tei.xml,1,YBa2Cu307
2218,PHB1480442.superconductors.tei.xml,2,"La2_x(Ba , Sr, Ca)xCuO4_y"
2219,PHB1480442.superconductors.tei.xml,2,(RE)Ba2Cu30 7
2220,PHB1480442.superconductors.tei.xml,2,GdBa2Cu3OT
2221,PHB1480442.superconductors.tei.xml,2,YBazCu30 7
2222,PHB1480442.superconductors.tei.xml,10,YBa2Cu3OT
2223,PHB1480442.superconductors.tei.xml,12,YBa2C%O 7
2224,PHB1480442.superconductors.tei.xml,16,YBa2Cu307
2225,PHB1480442.superconductors.tei.xml,16,YBa2Cu307
2226,sun2012re-emerging-CC.superconductors.tei.xml,1,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2227,sun2012re-emerging-CC.superconductors.tei.xml,1,K 0.8 Fe 1.7 Se 2
2228,sun2012re-emerging-CC.superconductors.tei.xml,1,K 0.8 Fe 1.78 Se 2
2229,sun2012re-emerging-CC.superconductors.tei.xml,2,"A 1-x Fe 2-y Se 2 (A=K, Rb or Cs, with possible Tl substitution)"
2230,sun2012re-emerging-CC.superconductors.tei.xml,3,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2231,sun2012re-emerging-CC.superconductors.tei.xml,3,K 0.8 Fe 1.7 Se 2
2232,sun2012re-emerging-CC.superconductors.tei.xml,3,K 0.8 Fe 1.78 Se 2
2233,sun2012re-emerging-CC.superconductors.tei.xml,3,Tl 0.6 Rb 0.4 Fe 1.67 Se 2 single crystals
2234,sun2012re-emerging-CC.superconductors.tei.xml,4,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2235,sun2012re-emerging-CC.superconductors.tei.xml,5,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2236,sun2012re-emerging-CC.superconductors.tei.xml,6,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2237,sun2012re-emerging-CC.superconductors.tei.xml,6,K 0.8 Fe 1.7 Se 2 single crystals
2238,sun2012re-emerging-CC.superconductors.tei.xml,6,K 0.8 Fe 1.7 Se 2
2239,sun2012re-emerging-CC.superconductors.tei.xml,6,K 0.8 Fe 1.78 Se 2
2240,sun2012re-emerging-CC.superconductors.tei.xml,7,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2241,sun2012re-emerging-CC.superconductors.tei.xml,7,K 0.8 Fe 1.7 Se 2
2242,sun2012re-emerging-CC.superconductors.tei.xml,7,K 0.8 Fe 1.78 Se 2
2243,sun2012re-emerging-CC.superconductors.tei.xml,7,K 0.8 Fe 1.7 Se 2
2244,sun2012re-emerging-CC.superconductors.tei.xml,7,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2245,sun2012re-emerging-CC.superconductors.tei.xml,8,K 0.8 Fe 1.7 Se 2
2246,sun2012re-emerging-CC.superconductors.tei.xml,8,K 0.8 Fe 1.78 Se 2
2247,sun2012re-emerging-CC.superconductors.tei.xml,11,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2248,sun2012re-emerging-CC.superconductors.tei.xml,11,K 0.8 Fe 1.7 Se 2
2249,sun2012re-emerging-CC.superconductors.tei.xml,11,K 0.8 Fe 1.78 Se 2
2250,sun2012re-emerging-CC.superconductors.tei.xml,11,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2251,sun2012re-emerging-CC.superconductors.tei.xml,11,K 0.8 Fe 1.7 Se 2
2252,sun2012re-emerging-CC.superconductors.tei.xml,11,K 0.8 Fe 1.78 Se 2
2253,sun2012re-emerging-CC.superconductors.tei.xml,11,K 0.8 Fe 1.7 Se 2
2254,sun2012re-emerging-CC.superconductors.tei.xml,12,K 0.8 Fe 1.7 Se 2
2255,sun2012re-emerging-CC.superconductors.tei.xml,12,K 0.8 Fe 1.78 Se 2
2256,sun2012re-emerging-CC.superconductors.tei.xml,12,K 0.8 Fe 1.7 Se 2
2257,sun2012re-emerging-CC.superconductors.tei.xml,12,K 0.8 Fe 1.78 Se 2
2258,sun2012re-emerging-CC.superconductors.tei.xml,13,K 0.8 Fe 1.7 Se 2
2259,sun2012re-emerging-CC.superconductors.tei.xml,13,K 0.8 Fe 1.78 Se 2
2260,sun2012re-emerging-CC.superconductors.tei.xml,15,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2261,sun2012re-emerging-CC.superconductors.tei.xml,16,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2262,sun2012re-emerging-CC.superconductors.tei.xml,17,K 0.8 Fe 1.7 Se 2
2263,sun2012re-emerging-CC.superconductors.tei.xml,18,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2264,sun2012re-emerging-CC.superconductors.tei.xml,19,Tl 0.6 Rb 0.4 Fe 1.67 Se 2
2265,sun2012re-emerging-CC.superconductors.tei.xml,20,K 0.8 Fe 1.7 Se 2
2266,sun2012re-emerging-CC.superconductors.tei.xml,21,K 0.8 Fe 1.78 Se 2
2267,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,0,quasi-one-dimensional Rb 2 Cr 3 As 3
2268,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,1,quasi-one-dimensional (Q1D) K2Cr3As3
2269,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,1,Rb2Cr3As3
2270,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,1,Rb2Cr3As3
2271,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,3,Li 0.9 Mo 6 O 17
2272,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,3,Tl 2 Mo 6 Se 6
2273,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,3,Li 0.9 Mo 6 O 17
2274,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,3,K 2 Cr 3 As 3
2275,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,3,Tl 2 Mo 6 Se 6
2276,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,3,K 2 Cr 3 As 3
2277,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,4,Tl 2 Mo 6 Se 6
2278,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,4,Rb 2 Mo 6 Se 6
2279,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,4,K 2 Cr 3 As 3
2280,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,4,Rb 2 Cr 3 As 3
2281,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,4,K 2 Cr 3 As 3
2282,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,5,Rb 2 Cr 3 As 3 polycrystalline
2283,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,6,Rb 2 Cr 3 As 3
2284,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,7,Rb 2 Cr 3 As 3
2285,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,7,K 2 Cr 3 As 3
2286,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,7,K 2 Cr 3 As 3
2287,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,7,Rb 2 Cr 3 As 3
2288,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,8,Rb 2 Cr 3 As 3 polycrystalline
2289,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,8,K 2 Cr 3 As 3
2290,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,8,K 2 Cr 3 As 3
2291,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,8,Rb 2 Cr 3 As 3
2292,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,10,Rb2Cr3As3 polycrystals
2293,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,10,Li 0.9 Mo 6 O 17
2294,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,10,K 2 Cr 3 As 3
2295,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,13,K 2 Cr 3 As 3
2296,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,13,Rb 2 Cr 3 As 3
2297,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,13,Rb 2 Cr 3 As 3
2298,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,13,Rb 2 Cr 3 As 3
2299,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,14,Rb2Cr3As3
2300,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,14,A2Cr3As3 (A = K and Rb)
2301,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,14,K 2 Cr 3 As 3
2302,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,15,Rb2Cr3As3
2303,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,16,Rb2Cr3As3
2304,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,16,K 2 Cr 3 As 3
2305,Rb2Cr3As3_quasi1D_SC1412.2596-CC.superconductors.tei.xml,16,K 2 Cr 3 As 3
2306,P066024503-CC.superconductors.tei.xml,0,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ
2307,P066024503-CC.superconductors.tei.xml,1,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ (Ru-2122)
2308,P066024503-CC.superconductors.tei.xml,1,Ce contents of 0.4-0.8
2309,P066024503-CC.superconductors.tei.xml,1,Ce=0.6
2310,P066024503-CC.superconductors.tei.xml,1,EuCeRuSr 2 Cu 2 O 10 (x=1)
2311,P066024503-CC.superconductors.tei.xml,1,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ
2312,P066024503-CC.superconductors.tei.xml,2,RBa 2 Cu 3 O 7 (R=rare-earth)
2313,P066024503-CC.superconductors.tei.xml,2,"R 2-x Ce x MSr 2 Cu 2 O 10 (M-2122, M= Nb, Ru or Ta)"
2314,P066024503-CC.superconductors.tei.xml,3,Ce contents of 0.4-0.8
2315,P066024503-CC.superconductors.tei.xml,3,Ce=0.6
2316,P066024503-CC.superconductors.tei.xml,3,Nb-2122
2317,P066024503-CC.superconductors.tei.xml,3,Ta-2122
2318,P066024503-CC.superconductors.tei.xml,4,"R 1.5 Ce 0.5 RuSr 2 Cu 2 O 10 (R=Eu and Gd, Ru-2122)"
2319,P066024503-CC.superconductors.tei.xml,4,"GdSr 2 RuCu 2 O 8 , (Ru-1212)"
2320,P066024503-CC.superconductors.tei.xml,5,Ru-2122 materials (for R=Eu)
2321,P066024503-CC.superconductors.tei.xml,6,Ru-2122
2322,P066024503-CC.superconductors.tei.xml,6,R 2-x Ce x RuSr 2 Cu 2 O 10-δ
2323,P066024503-CC.superconductors.tei.xml,7,Ru-2122 system
2324,P066024503-CC.superconductors.tei.xml,7,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ for 0.4<x<1
2325,P066024503-CC.superconductors.tei.xml,8,Ru-2122
2326,P066024503-CC.superconductors.tei.xml,8,La 2-x Sr x CuO 4
2327,P066024503-CC.superconductors.tei.xml,8,EuCeRuSr 2 Cu 2 O 10 (x=1)
2328,P066024503-CC.superconductors.tei.xml,8,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ
2329,P066024503-CC.superconductors.tei.xml,8,Ru-2122
2330,P066024503-CC.superconductors.tei.xml,9,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ (x = 0.4-1)
2331,P066024503-CC.superconductors.tei.xml,9,EuCeRuSr 2 Cu 2 O 10
2332,P066024503-CC.superconductors.tei.xml,9,Ru-2122
2333,P066024503-CC.superconductors.tei.xml,10,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ
2334,P066024503-CC.superconductors.tei.xml,10,Ru-2122
2335,P066024503-CC.superconductors.tei.xml,10,x=1
2336,P066024503-CC.superconductors.tei.xml,10,x=0.6
2337,P066024503-CC.superconductors.tei.xml,10,Ru-1212
2338,P066024503-CC.superconductors.tei.xml,10,Ru-2122
2339,P066024503-CC.superconductors.tei.xml,11,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ
2340,P066024503-CC.superconductors.tei.xml,11,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ
2341,P066024503-CC.superconductors.tei.xml,11,x=1 and 0.9
2342,P066024503-CC.superconductors.tei.xml,11,x=0.8-0.4
2343,P066024503-CC.superconductors.tei.xml,11,Ce=0.6
2344,P066024503-CC.superconductors.tei.xml,11,Eu 2-x Ce x NbSr 2 Cu 2 O 10-δ (x=0.4-1)
2345,P066024503-CC.superconductors.tei.xml,12,"M-2122 (M= Ru, Ta and Nb)"
2346,P066024503-CC.superconductors.tei.xml,12,La 2-x Sr x CuO 4
2347,P066024503-CC.superconductors.tei.xml,12,La 2 CuO 4
2348,P066024503-CC.superconductors.tei.xml,12,La 2-x Sr x CuO 4
2349,P066024503-CC.superconductors.tei.xml,12,x=0.15 for La 2-x Sr x CuO 4
2350,P066024503-CC.superconductors.tei.xml,12,Eu 1.5 Ce 0.5 RuSr 2 Cu 2 O 10-δ
2351,P066024503-CC.superconductors.tei.xml,12,Nb-2122
2352,P066024503-CC.superconductors.tei.xml,12,Ta-2122
2353,P066024503-CC.superconductors.tei.xml,13,RCeMSr 2 Cu 2 O 10 (R=Eu or Gd and R/Ce=1)
2354,P066024503-CC.superconductors.tei.xml,13,La 2 CuO 4
2355,P066024503-CC.superconductors.tei.xml,13,Ce contents of 0.4-0.8
2356,P066024503-CC.superconductors.tei.xml,13,Ce=0.6
2357,P066024503-CC.superconductors.tei.xml,13,La 2-x Sr x CuO 4
2358,P066024503-CC.superconductors.tei.xml,14,x from 0.8 to 0.6
2359,P066024503-CC.superconductors.tei.xml,14,x=0.8
2360,P066024503-CC.superconductors.tei.xml,14,x=0.6
2361,P066024503-CC.superconductors.tei.xml,14,La 2-x Sr x CuO 4
2362,P066024503-CC.superconductors.tei.xml,14,EuCeRuSr 2 Cu 2 O 10
2363,P066024503-CC.superconductors.tei.xml,15,EuCeRuSr 2 Cu 2 O 10
2364,P066024503-CC.superconductors.tei.xml,15,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ samples with x<1
2365,P066024503-CC.superconductors.tei.xml,15,Eu 1.5 Ce 0.5 RuSr 2 Cu 2 O 10-δ
2366,P066024503-CC.superconductors.tei.xml,15,EuCeRuSr 2 Cu 2 O 10
2367,P066024503-CC.superconductors.tei.xml,15,YBa 2 Cu 3 O z (z<6.5)
2368,P066024503-CC.superconductors.tei.xml,15,Ru-2122
2369,P066024503-CC.superconductors.tei.xml,15,EuSr 2 RuCu 2 O 8 12
2370,P066024503-CC.superconductors.tei.xml,15,EuCeRuSr 2 Cu 2 O 10
2371,P066024503-CC.superconductors.tei.xml,15,EuCeRuSr 2 Cu 2 O 10
2372,P066024503-CC.superconductors.tei.xml,15,EuCeNbSr 2 Cu 2 O 10
2373,P066024503-CC.superconductors.tei.xml,15,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ
2374,P066024503-CC.superconductors.tei.xml,15,Ru-2122 system
2375,P066024503-CC.superconductors.tei.xml,15,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ (x=0.4-1)
2376,P066024503-CC.superconductors.tei.xml,15,x=0.1 and x=0.5
2377,P066024503-CC.superconductors.tei.xml,15,x=1
2378,P066024503-CC.superconductors.tei.xml,15,x=0.5
2379,P066024503-CC.superconductors.tei.xml,15,Ru-2122
2380,P066024503-CC.superconductors.tei.xml,17,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ
2381,P066024503-CC.superconductors.tei.xml,17,"x=0.4, 0.6, 0.7 0.8 and 0.9"
2382,P066024503-CC.superconductors.tei.xml,17,x=0.8
2383,P066024503-CC.superconductors.tei.xml,17,SrRuO 3
2384,P066024503-CC.superconductors.tei.xml,17,x=0.4
2385,P066024503-CC.superconductors.tei.xml,17,Nb-2122
2386,P066024503-CC.superconductors.tei.xml,19,EuCeRuSr 2 Cu 2 O 10
2387,P066024503-CC.superconductors.tei.xml,19,x=0.5
2388,P066024503-CC.superconductors.tei.xml,19,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ
2389,P066024503-CC.superconductors.tei.xml,19,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ
2390,P066024503-CC.superconductors.tei.xml,19,Ru-2122
2391,P066024503-CC.superconductors.tei.xml,19,EuCeRuSr 2 Cu 2 O 10 (x=1)
2392,P066024503-CC.superconductors.tei.xml,19,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ (x=0.4-1)
2393,P066024503-CC.superconductors.tei.xml,19,x=1
2394,P066024503-CC.superconductors.tei.xml,19,Ce=0.6
2395,P066024503-CC.superconductors.tei.xml,19,x=0.5
2396,P066024503-CC.superconductors.tei.xml,19,x=1
2397,P066024503-CC.superconductors.tei.xml,20,EuCeRuSr 2 Cu 2 O 10
2398,P066024503-CC.superconductors.tei.xml,21,EuCeRuSr 2 Cu 2 O 10
2399,P066024503-CC.superconductors.tei.xml,22,EuCeRuSr 2 Cu 2 O 10
2400,P066024503-CC.superconductors.tei.xml,24,x=1
2401,P066024503-CC.superconductors.tei.xml,24,x=0.5
2402,P066024503-CC.superconductors.tei.xml,25,Ce in Eu 2-x Ce x RuSr 2 Cu 2 O 10
2403,P066024503-CC.superconductors.tei.xml,26,Eu 2-x Ce x RuSr 2 Cu 2 O 10-
2404,P066024503-CC.superconductors.tei.xml,26,x=1
2405,P066024503-CC.superconductors.tei.xml,26,x=0.9
2406,P066024503-CC.superconductors.tei.xml,27,EuCeRuSr 2 Cu 2 O 10
2407,P066024503-CC.superconductors.tei.xml,28,EuCeRuSr 2 Cu 2 O 10
2408,P066024503-CC.superconductors.tei.xml,29,EuCeRuSr 2 Cu 2 O 10
2409,P066024503-CC.superconductors.tei.xml,30,x=1
2410,P066024503-CC.superconductors.tei.xml,30,x=0.5
2411,P066024503-CC.superconductors.tei.xml,32,Eu 2-x Ce x RuSr 2 Cu 2 O 10-
2412,P066024503-CC.superconductors.tei.xml,32,x=1
2413,P066024503-CC.superconductors.tei.xml,32,x=0.9
2414,P071184510-CC.superconductors.tei.xml,0,Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2415,P071184510-CC.superconductors.tei.xml,1,Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2416,P071184510-CC.superconductors.tei.xml,1,y ≥ 0.055
2417,P071184510-CC.superconductors.tei.xml,1,Zn-free underdoped
2418,P071184510-CC.superconductors.tei.xml,1,y ≤ 0.05
2419,P071184510-CC.superconductors.tei.xml,3,Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2420,P071184510-CC.superconductors.tei.xml,4,Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2421,P071184510-CC.superconductors.tei.xml,4,YBa 2 Cu 3 O 7-δ (Y123) at high Zn concentration
2422,P071184510-CC.superconductors.tei.xml,4,Pure Y123
2423,P071184510-CC.superconductors.tei.xml,4,Y123
2424,P071184510-CC.superconductors.tei.xml,5,overdoped Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2425,P071184510-CC.superconductors.tei.xml,5,y ≥ 0.055
2426,P071184510-CC.superconductors.tei.xml,6,Polycrystalline single-phase samples of Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) O 7-δ
2427,P071184510-CC.superconductors.tei.xml,6,c-axis oriented thin films of Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2428,P071184510-CC.superconductors.tei.xml,7,Zn in Y123 for δ < 0.5
2429,P071184510-CC.superconductors.tei.xml,8,Zn-free
2430,P071184510-CC.superconductors.tei.xml,8,Y 0.80 Ca 0.20 Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2431,P071184510-CC.superconductors.tei.xml,10,Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2432,P071184510-CC.superconductors.tei.xml,11,Y 0.80 Ca 0.20 Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2433,P071184510-CC.superconductors.tei.xml,11,y = 0.06 sample (S1)
2434,P071184510-CC.superconductors.tei.xml,11,Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ compounds with y < 0.05
2435,P071184510-CC.superconductors.tei.xml,12,(S1)
2436,P071184510-CC.superconductors.tei.xml,12,Zn-free
2437,P071184510-CC.superconductors.tei.xml,12,y = 0.06
2438,P071184510-CC.superconductors.tei.xml,12,S2
2439,P071184510-CC.superconductors.tei.xml,12,y = 0.06 and x = 0.20
2440,P071184510-CC.superconductors.tei.xml,12,S1
2441,P071184510-CC.superconductors.tei.xml,12,S2
2442,P071184510-CC.superconductors.tei.xml,15,y = 0.07
2443,P071184510-CC.superconductors.tei.xml,15,thin films of YBa 2 (Cu 1- y Zn y ) 3 O 7-δ
2444,P071184510-CC.superconductors.tei.xml,15,Cu 0.93 Zn 0.07 ) 3 O 7-δ
2445,P071184510-CC.superconductors.tei.xml,15,"~ 5.5%Zn, 6%Zn, and 7%Zn"
2446,P071184510-CC.superconductors.tei.xml,15,4%Zn substituted
2447,P071184510-CC.superconductors.tei.xml,15,Zn-free
2448,P071184510-CC.superconductors.tei.xml,16,S1
2449,P071184510-CC.superconductors.tei.xml,16,S2
2450,P071184510-CC.superconductors.tei.xml,16,sintered Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ samples with y ≤ 0.05
2451,P071184510-CC.superconductors.tei.xml,16,y > 0.05
2452,P071184510-CC.superconductors.tei.xml,16,5%Zn
2453,P071184510-CC.superconductors.tei.xml,16,S1
2454,P071184510-CC.superconductors.tei.xml,16,S1
2455,P071184510-CC.superconductors.tei.xml,16,S2
2456,P071184510-CC.superconductors.tei.xml,17,5%Zn substitution
2457,P071184510-CC.superconductors.tei.xml,17,heavily Zn-substituted
2458,P071184510-CC.superconductors.tei.xml,17,3%Zn and 6%Zn substituted
2459,P071184510-CC.superconductors.tei.xml,17,6%Zn
2460,P071184510-CC.superconductors.tei.xml,17,Zn-free
2461,P071184510-CC.superconductors.tei.xml,17,3%Zn
2462,P071184510-CC.superconductors.tei.xml,17,Zn-free
2463,P071184510-CC.superconductors.tei.xml,18,thin film Y 1-x Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2464,P071184510-CC.superconductors.tei.xml,18,3%Zn substituted sintered
2465,P071184510-CC.superconductors.tei.xml,18,2%Zn substituted thin film
2466,P071184510-CC.superconductors.tei.xml,18,y = 0.06 sintered sample (S1)
2467,P071184510-CC.superconductors.tei.xml,18,S1
2468,P071184510-CC.superconductors.tei.xml,18,S2
2469,P071184510-CC.superconductors.tei.xml,18,6%Zn
2470,P071184510-CC.superconductors.tei.xml,19,Y 1-x Ca x Ba 2 (Cu 1- y Zn y ) 3 O 7-δ
2471,P071184510-CC.superconductors.tei.xml,19,y > 0.05
2472,P071184510-CC.superconductors.tei.xml,20,highly disordered Y 1-x. Ca x Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2473,P071184510-CC.superconductors.tei.xml,20,fully oxygenated sintered 7%Zn-Y123
2474,P071184510-CC.superconductors.tei.xml,20,doped Bi-2212 single crystals
2475,P071184510-CC.superconductors.tei.xml,20,Bi-2212
2476,P071184510-CC.superconductors.tei.xml,20,optimally doped Bi-2212
2477,P071184510-CC.superconductors.tei.xml,20,Y123
2478,P071184510-CC.superconductors.tei.xml,20,Y 1-x Ca 1-x Ba 2 (Cu 1- y Zn y ) 3 O 7-δ
2479,P071184510-CC.superconductors.tei.xml,22,Y 1-x Ca x Ba 2 (Cu 1-x Zn x ) 3 O 7-δ
2480,P071184510-CC.superconductors.tei.xml,22,doped Bi-2212
2481,P071184510-CC.superconductors.tei.xml,23,sintered Y 0.80 Ca 0.20 Ba 2 (Cu 1-y Zn y ) 3 O 7-δ
2482,P071184510-CC.superconductors.tei.xml,24,sintered Y 0.80 Ca 0.20 Ba 2 (Cu 0.94 Zn 0.06 ) 3 O 7-δ (S1)
2483,P071184510-CC.superconductors.tei.xml,24,sintered Y 0.80 Ca 0.20 Ba 2 (Cu 0.945 Zn 0.055 ) 3 O 7-δ (S2)
2484,P071184510-CC.superconductors.tei.xml,24,thin film of YBa 2 (Cu 0.93 Zn 0.07 ) 3 O 7-δ
2485,P071184510-CC.superconductors.tei.xml,25,sintered Y 0.80 Ca 0.20 Ba 2 (Cu 0.985 Zn 0.015 ) 3 O 7-δ
2486,P071184510-CC.superconductors.tei.xml,25,sintered Y 0.80 Ca 0.20 Ba 2 (Cu 0.96 Zn 0.04 ) 3 O 7-δ
